Zeit,Zeit (UTC),Zählerstand Bezug (Wh),Zählerstand Einspeisung (Wh),Leistung Bezug (W),Leistung Einspeisung (W)
26.06.2023 01:00,25.06.2023 23:00,11637582,2113634,242,0
26.06.2023 01:15,25.06.2023 23:15,11637659,2113634,308,0
26.06.2023 01:30,25.06.2023 23:30,11637725,2113634,260,0
26.06.2023 01:45,25.06.2023 23:45,11637790,2113634,259,0
26.06.2023 02:00,26.06.2023 00:00,11637851,2113634,244,0
26.06.2023 02:15,26.06.2023 00:15,11637924,2113634,292,0
26.06.2023 02:30,26.06.2023 00:30,11637988,2113634,258,0
26.06.2023 02:45,26.06.2023 00:45,11638051,2113634,248,0
26.06.2023 03:00,26.06.2023 01:00,11638109,2113634,235,0
26.06.2023 03:15,26.06.2023 01:15,11638174,2113634,260,0
26.06.2023 03:30,26.06.2023 01:30,11638253,2113634,313,0
26.06.2023 03:45,26.06.2023 01:45,11638319,2113634,262,0
26.06.2023 04:00,26.06.2023 02:00,11638382,2113634,253,0
26.06.2023 04:15,26.06.2023 02:15,11638458,2113634,302,0
26.06.2023 04:30,26.06.2023 02:30,11638519,2113634,246,0
26.06.2023 04:45,26.06.2023 02:45,11638586,2113634,267,0
26.06.2023 05:00,26.06.2023 03:00,11638646,2113634,237,0
26.06.2023 05:15,26.06.2023 03:15,11638694,2113634,191,0
26.06.2023 05:30,26.06.2023 03:30,11638746,2113634,209,0
26.06.2023 05:45,26.06.2023 03:45,11638802,2113634,226,0
26.06.2023 06:00,26.06.2023 04:00,11638859,2113634,227,0
26.06.2023 06:15,26.06.2023 04:15,11638896,2113634,144,0
26.06.2023 06:30,26.06.2023 04:30,11638928,2113634,128,0
